subAU,year,value,ens,scen,rcp
rus12_sz19,2089,1.3706323750707465,ens7,Pol,2p6
rus12_sz20,2089,1.3706323750707465,ens7,Pol,2p6
rus12_sz21,2089,1.3706323750707465,ens7,Pol,2p6
rus12_sz22,2089,1.3706323750707465,ens7,Pol,2p6
rus12_sz23,2089,0.04594678948147386,ens7,Pol,2p6
rus12_sz18,2090,0.42855594787440054,ens7,Pol,2p6
rus12_sz19,2090,1.3672987725365362,ens7,Pol,2p6
rus12_sz20,2090,1.3672987725365362,ens7,Pol,2p6
rus12_sz21,2090,1.3672987725365362,ens7,Pol,2p6
rus12_sz22,2090,1.3672987725365362,ens7,Pol,2p6
rus12_sz23,2090,0.045835039360405574,ens7,Pol,2p6
rus12_sz18,2091,0.429028286364135,ens7,Pol,2p6
rus12_sz19,2091,1.36880575859154,ens7,Pol,2p6
rus12_sz20,2091,1.36880575859154,ens7,Pol,2p6
rus12_sz21,2091,1.36880575859154,ens7,Pol,2p6
rus12_sz22,2091,1.36880575859154,ens7,Pol,2p6
rus12_sz23,2091,0.045885557042812726,ens7,Pol,2p6
rus12_sz18,2092,0.4295006248538694,ens7,Pol,2p6
rus12_sz19,2092,1.370312744646544,ens7,Pol,2p6
rus12_sz20,2092,1.370312744646544,ens7,Pol,2p6
rus12_sz21,2092,1.370312744646544,ens7,Pol,2p6
rus12_sz22,2092,1.370312744646544,ens7,Pol,2p6
rus12_sz23,2092,0.04593607472521987,ens7,Pol,2p6
rus12_sz18,2093,0.42997296334360385,ens7,Pol,2p6
rus12_sz19,2093,1.3718197307015476,ens7,Pol,2p6
rus12_sz20,2093,1.3718197307015476,ens7,Pol,2p6
rus12_sz21,2093,1.3718197307015476,ens7,Pol,2p6
rus12_sz22,2093,1.3718197307015476,ens7,Pol,2p6
rus12_sz23,2093,0.045986592407627015,ens7,Pol,2p6
rus12_sz18,2094,0.43044530183333823,ens7,Pol,2p6
rus12_sz19,2094,1.3733267167565513,ens7,Pol,2p6
rus12_sz20,2094,1.3733267167565513,ens7,Pol,2p6
rus12_sz21,2094,1.3733267167565513,ens7,Pol,2p6
rus12_sz22,2094,1.3733267167565513,ens7,Pol,2p6
rus12_sz23,2094,0.04603711009003415,ens7,Pol,2p6
rus12_sz18,2095,0.4309176403230727,ens7,Pol,2p6
rus12_sz19,2095,1.3748337028115554,ens7,Pol,2p6
rus12_sz20,2095,1.3748337028115554,ens7,Pol,2p6
rus12_sz21,2095,1.3748337028115554,ens7,Pol,2p6
rus12_sz22,2095,1.3748337028115554,ens7,Pol,2p6
rus12_sz23,2095,0.04608762777244131,ens7,Pol,2p6
rus12_sz18,2096,0.4312071714235586,ens7,Pol,2p6
rus12_sz19,2096,1.3757574457213644,ens7,Pol,2p6
rus12_sz20,2096,1.3757574457213644,ens7,Pol,2p6
rus12_sz21,2096,1.3757574457213644,ens7,Pol,2p6
rus12_sz22,2096,1.3757574457213644,ens7,Pol,2p6
rus12_sz23,2096,0.046118593786220026,ens7,Pol,2p6
rus12_sz18,2097,0.43149670252404454,ens7,Pol,2p6
rus12_sz19,2097,1.3766811886311736,ens7,Pol,2p6
rus12_sz20,2097,1.3766811886311736,ens7,Pol,2p6
rus12_sz21,2097,1.3766811886311736,ens7,Pol,2p6
rus12_sz22,2097,1.3766811886311736,ens7,Pol,2p6
rus12_sz23,2097,0.046149559799998754,ens7,Pol,2p6
rus12_sz18,2098,0.43178623362453045,ens7,Pol,2p6
rus12_sz19,2098,1.3776049315409828,ens7,Pol,2p6
rus12_sz20,2098,1.3776049315409828,ens7,Pol,2p6
rus12_sz21,2098,1.3776049315409828,ens7,Pol,2p6
rus12_sz22,2098,1.3776049315409828,ens7,Pol,2p6
rus12_sz23,2098,0.04618052581377748,ens7,Pol,2p6
rus12_sz18,2099,0.4320757647250164,ens7,Pol,2p6
rus12_sz19,2099,1.378528674450792,ens7,Pol,2p6
rus12_sz20,2099,1.378528674450792,ens7,Pol,2p6
rus12_sz21,2099,1.378528674450792,ens7,Pol,2p6
rus12_sz22,2099,1.378528674450792,ens7,Pol,2p6
rus12_sz23,2099,0.04621149182755621,ens7,Pol,2p6
rus12_sz18,2100,0.4323652958255023,ens7,Pol,2p6
rus12_sz19,2100,1.3794524173606013,ens7,Pol,2p6
rus12_sz20,2100,1.3794524173606013,ens7,Pol,2p6
rus12_sz21,2100,1.3794524173606013,ens7,Pol,2p6
rus12_sz22,2100,1.3794524173606013,ens7,Pol,2p6
rus12_sz23,2100,0.04624245784133494,ens7,Pol,2p6
rus12_sz18,1990,0,ens8,Pol,2p6
rus12_sz19,1990,0,ens8,Pol,2p6
rus12_sz20,1990,0,ens8,Pol,2p6
rus12_sz21,1990,0,ens8,Pol,2p6
rus12_sz22,1990,0,ens8,Pol,2p6
rus12_sz23,1990,0,ens8,Pol,2p6
rus12_sz18,2005,0,ens8,Pol,2p6
rus12_sz19,2005,0,ens8,Pol,2p6
rus12_sz20,2005,0,ens8,Pol,2p6
rus12_sz21,2005,0,ens8,Pol,2p6
rus12_sz22,2005,0,ens8,Pol,2p6
rus12_sz23,2005,0,ens8,Pol,2p6
rus12_sz18,2010,0,ens8,Pol,2p6
rus12_sz19,2010,0,ens8,Pol,2p6
rus12_sz20,2010,0,ens8,Pol,2p6
rus12_sz21,2010,0,ens8,Pol,2p6
rus12_sz22,2010,0,ens8,Pol,2p6
rus12_sz23,2010,0,ens8,Pol,2p6
rus12_sz18,2015,0,ens8,Pol,2p6
rus12_sz19,2015,0,ens8,Pol,2p6
rus12_sz20,2015,0,ens8,Pol,2p6
rus12_sz21,2015,0,ens8,Pol,2p6
rus12_sz22,2015,0,ens8,Pol,2p6
rus12_sz23,2015,0,ens8,Pol,2p6
rus12_sz18,2016,0,ens8,Pol,2p6
rus12_sz19,2016,0,ens8,Pol,2p6
rus12_sz20,2016,0,ens8,Pol,2p6
rus12_sz21,2016,0,ens8,Pol,2p6
rus12_sz22,2016,0,ens8,Pol,2p6
rus12_sz23,2016,0,ens8,Pol,2p6
rus12_sz18,2017,0,ens8,Pol,2p6
rus12_sz19,2017,0,ens8,Pol,2p6
rus12_sz20,2017,0,ens8,Pol,2p6
rus12_sz21,2017,0,ens8,Pol,2p6
rus12_sz22,2017,0,ens8,Pol,2p6
rus12_sz23,2017,0,ens8,Pol,2p6
rus12_sz18,2018,0,ens8,Pol,2p6
rus12_sz19,2018,0,ens8,Pol,2p6
rus12_sz20,2018,0,ens8,Pol,2p6
rus12_sz21,2018,0,ens8,Pol,2p6
rus12_sz22,2018,0,ens8,Pol,2p6
rus12_sz23,2018,0,ens8,Pol,2p6
rus12_sz18,2019,0,ens8,Pol,2p6
rus12_sz19,2019,0,ens8,Pol,2p6
rus12_sz20,2019,0,ens8,Pol,2p6
rus12_sz21,2019,0,ens8,Pol,2p6
rus12_sz22,2019,0,ens8,Pol,2p6
rus12_sz23,2019,0,ens8,Pol,2p6
rus12_sz18,2020,0,ens8,Pol,2p6
rus12_sz19,2020,0,ens8,Pol,2p6
rus12_sz20,2020,0,ens8,Pol,2p6
rus12_sz21,2020,0,ens8,Pol,2p6
rus12_sz22,2020,0,ens8,Pol,2p6
rus12_sz23,2020,0,ens8,Pol,2p6
rus12_sz18,2021,0,ens8,Pol,2p6
rus12_sz19,2021,0,ens8,Pol,2p6
rus12_sz20,2021,0,ens8,Pol,2p6
rus12_sz21,2021,0,ens8,Pol,2p6
rus12_sz22,2021,0,ens8,Pol,2p6
rus12_sz23,2021,0,ens8,Pol,2p6
rus12_sz18,2022,0,ens8,Pol,2p6
rus12_sz19,2022,0,ens8,Pol,2p6
rus12_sz20,2022,0,ens8,Pol,2p6
rus12_sz21,2022,0,ens8,Pol,2p6
rus12_sz22,2022,0,ens8,Pol,2p6
rus12_sz23,2022,0,ens8,Pol,2p6
rus12_sz18,2023,0,ens8,Pol,2p6
rus12_sz19,2023,0,ens8,Pol,2p6
rus12_sz20,2023,0,ens8,Pol,2p6
rus12_sz21,2023,0,ens8,Pol,2p6
rus12_sz22,2023,0,ens8,Pol,2p6
rus12_sz23,2023,0,ens8,Pol,2p6
rus12_sz18,2024,0,ens8,Pol,2p6
rus12_sz19,2024,0,ens8,Pol,2p6
rus12_sz20,2024,0,ens8,Pol,2p6
rus12_sz21,2024,0,ens8,Pol,2p6
rus12_sz22,2024,0,ens8,Pol,2p6
rus12_sz23,2024,0,ens8,Pol,2p6
rus12_sz18,2025,0,ens8,Pol,2p6
rus12_sz19,2025,0,ens8,Pol,2p6
rus12_sz20,2025,0,ens8,Pol,2p6
rus12_sz21,2025,0,ens8,Pol,2p6
rus12_sz22,2025,0,ens8,Pol,2p6
rus12_sz23,2025,0,ens8,Pol,2p6
rus12_sz18,2026,0,ens8,Pol,2p6
rus12_sz19,2026,0,ens8,Pol,2p6
rus12_sz20,2026,0,ens8,Pol,2p6
rus12_sz21,2026,0,ens8,Pol,2p6
rus12_sz22,2026,0,ens8,Pol,2p6
rus12_sz23,2026,0,ens8,Pol,2p6
rus12_sz18,2027,0,ens8,Pol,2p6
rus12_sz19,2027,0,ens8,Pol,2p6
rus12_sz20,2027,0,ens8,Pol,2p6
rus12_sz21,2027,0,ens8,Pol,2p6
rus12_sz22,2027,0,ens8,Pol,2p6
rus12_sz23,2027,0,ens8,Pol,2p6
rus12_sz18,2028,0,ens8,Pol,2p6
rus12_sz19,2028,0,ens8,Pol,2p6
rus12_sz20,2028,0,ens8,Pol,2p6
rus12_sz21,2028,0,ens8,Pol,2p6
rus12_sz22,2028,0,ens8,Pol,2p6
rus12_sz23,2028,0,ens8,Pol,2p6
rus12_sz18,2029,0,ens8,Pol,2p6
rus12_sz19,2029,0,ens8,Pol,2p6
rus12_sz20,2029,0,ens8,Pol,2p6
rus12_sz21,2029,0,ens8,Pol,2p6
rus12_sz22,2029,0,ens8,Pol,2p6
rus12_sz23,2029,0,ens8,Pol,2p6
rus12_sz18,2030,0,ens8,Pol,2p6
rus12_sz19,2030,0,ens8,Pol,2p6
rus12_sz20,2030,0,ens8,Pol,2p6
rus12_sz21,2030,0,ens8,Pol,2p6
rus12_sz22,2030,0,ens8,Pol,2p6
rus12_sz23,2030,0,ens8,Pol,2p6
rus12_sz18,2031,0,ens8,Pol,2p6
rus12_sz19,2031,0,ens8,Pol,2p6
rus12_sz20,2031,0,ens8,Pol,2p6
rus12_sz21,2031,0,ens8,Pol,2p6
rus12_sz22,2031,0,ens8,Pol,2p6
rus12_sz23,2031,0,ens8,Pol,2p6
rus12_sz18,2032,0,ens8,Pol,2p6
rus12_sz19,2032,0,ens8,Pol,2p6
rus12_sz20,2032,0,ens8,Pol,2p6
rus12_sz21,2032,0,ens8,Pol,2p6
rus12_sz22,2032,0,ens8,Pol,2p6
rus12_sz23,2032,0,ens8,Pol,2p6
rus12_sz18,2033,0,ens8,Pol,2p6
rus12_sz19,2033,0,ens8,Pol,2p6
rus12_sz20,2033,0,ens8,Pol,2p6
rus12_sz21,2033,0,ens8,Pol,2p6
rus12_sz22,2033,0,ens8,Pol,2p6
rus12_sz23,2033,0,ens8,Pol,2p6
rus12_sz18,2034,0,ens8,Pol,2p6
rus12_sz19,2034,0,ens8,Pol,2p6
rus12_sz20,2034,0,ens8,Pol,2p6
rus12_sz21,2034,0,ens8,Pol,2p6
rus12_sz22,2034,0,ens8,Pol,2p6
rus12_sz23,2034,0,ens8,Pol,2p6
rus12_sz18,2035,0,ens8,Pol,2p6
rus12_sz19,2035,0,ens8,Pol,2p6
rus12_sz20,2035,0,ens8,Pol,2p6
rus12_sz21,2035,0,ens8,Pol,2p6
rus12_sz22,2035,0,ens8,Pol,2p6
rus12_sz23,2035,0,ens8,Pol,2p6
rus12_sz18,2036,0,ens8,Pol,2p6
rus12_sz19,2036,0,ens8,Pol,2p6
rus12_sz20,2036,0,ens8,Pol,2p6
rus12_sz21,2036,0,ens8,Pol,2p6
rus12_sz22,2036,0,ens8,Pol,2p6
rus12_sz23,2036,0,ens8,Pol,2p6
rus12_sz18,2037,0,ens8,Pol,2p6
rus12_sz19,2037,0,ens8,Pol,2p6
rus12_sz20,2037,0,ens8,Pol,2p6
rus12_sz21,2037,0,ens8,Pol,2p6
rus12_sz22,2037,0,ens8,Pol,2p6
rus12_sz23,2037,0,ens8,Pol,2p6
rus12_sz18,2038,0,ens8,Pol,2p6
rus12_sz19,2038,0,ens8,Pol,2p6
rus12_sz20,2038,0,ens8,Pol,2p6
rus12_sz21,2038,0,ens8,Pol,2p6
rus12_sz22,2038,0,ens8,Pol,2p6
rus12_sz23,2038,0,ens8,Pol,2p6
rus12_sz18,2039,0,ens8,Pol,2p6
rus12_sz19,2039,0,ens8,Pol,2p6
rus12_sz20,2039,0,ens8,Pol,2p6
rus12_sz21,2039,0,ens8,Pol,2p6
rus12_sz22,2039,0,ens8,Pol,2p6
rus12_sz23,2039,0,ens8,Pol,2p6
rus12_sz18,2040,0,ens8,Pol,2p6
rus12_sz19,2040,0,ens8,Pol,2p6
rus12_sz20,2040,0,ens8,Pol,2p6
rus12_sz21,2040,0,ens8,Pol,2p6
rus12_sz22,2040,0,ens8,Pol,2p6
rus12_sz23,2040,0,ens8,Pol,2p6
rus12_sz18,2041,0,ens8,Pol,2p6
rus12_sz19,2041,0,ens8,Pol,2p6
rus12_sz20,2041,0,ens8,Pol,2p6
rus12_sz21,2041,0,ens8,Pol,2p6
rus12_sz22,2041,0,ens8,Pol,2p6
rus12_sz23,2041,0,ens8,Pol,2p6
rus12_sz18,2042,0,ens8,Pol,2p6
rus12_sz19,2042,0,ens8,Pol,2p6
rus12_sz20,2042,0,ens8,Pol,2p6
rus12_sz21,2042,0,ens8,Pol,2p6
rus12_sz22,2042,0,ens8,Pol,2p6
rus12_sz23,2042,0,ens8,Pol,2p6
rus12_sz18,2043,0,ens8,Pol,2p6
rus12_sz19,2043,0,ens8,Pol,2p6
rus12_sz20,2043,0,ens8,Pol,2p6
rus12_sz21,2043,0,ens8,Pol,2p6
rus12_sz22,2043,0,ens8,Pol,2p6
rus12_sz23,2043,0,ens8,Pol,2p6
rus12_sz18,2044,0,ens8,Pol,2p6
rus12_sz19,2044,0,ens8,Pol,2p6
rus12_sz20,2044,0,ens8,Pol,2p6
rus12_sz21,2044,0,ens8,Pol,2p6
rus12_sz22,2044,0,ens8,Pol,2p6
rus12_sz23,2044,0,ens8,Pol,2p6
rus12_sz18,2045,0,ens8,Pol,2p6
rus12_sz19,2045,0,ens8,Pol,2p6
rus12_sz20,2045,0,ens8,Pol,2p6
rus12_sz21,2045,0,ens8,Pol,2p6
rus12_sz22,2045,0,ens8,Pol,2p6
rus12_sz23,2045,0,ens8,Pol,2p6
rus12_sz18,2046,0,ens8,Pol,2p6
rus12_sz19,2046,0,ens8,Pol,2p6
rus12_sz20,2046,0,ens8,Pol,2p6
rus12_sz21,2046,0,ens8,Pol,2p6
rus12_sz22,2046,0,ens8,Pol,2p6
rus12_sz23,2046,0,ens8,Pol,2p6
rus12_sz18,2047,0,ens8,Pol,2p6
rus12_sz19,2047,0,ens8,Pol,2p6
rus12_sz20,2047,0,ens8,Pol,2p6
rus12_sz21,2047,0,ens8,Pol,2p6
rus12_sz22,2047,0,ens8,Pol,2p6
rus12_sz23,2047,0,ens8,Pol,2p6
rus12_sz18,2048,0,ens8,Pol,2p6
rus12_sz19,2048,0,ens8,Pol,2p6
rus12_sz20,2048,0,ens8,Pol,2p6
rus12_sz21,2048,0,ens8,Pol,2p6
rus12_sz22,2048,0,ens8,Pol,2p6
rus12_sz23,2048,0,ens8,Pol,2p6
rus12_sz18,2049,0,ens8,Pol,2p6
rus12_sz19,2049,0,ens8,Pol,2p6
rus12_sz20,2049,0,ens8,Pol,2p6
rus12_sz21,2049,0,ens8,Pol,2p6
rus12_sz22,2049,0,ens8,Pol,2p6
rus12_sz23,2049,0,ens8,Pol,2p6
rus12_sz18,2050,0,ens8,Pol,2p6
rus12_sz19,2050,0,ens8,Pol,2p6
rus12_sz20,2050,0,ens8,Pol,2p6
rus12_sz21,2050,0,ens8,Pol,2p6
rus12_sz22,2050,0,ens8,Pol,2p6
rus12_sz23,2050,0,ens8,Pol,2p6
rus12_sz18,2051,0,ens8,Pol,2p6
rus12_sz19,2051,0,ens8,Pol,2p6
rus12_sz20,2051,0,ens8,Pol,2p6
rus12_sz21,2051,0,ens8,Pol,2p6
rus12_sz22,2051,0,ens8,Pol,2p6
rus12_sz23,2051,0,ens8,Pol,2p6
rus12_sz18,2052,0,ens8,Pol,2p6
rus12_sz19,2052,0,ens8,Pol,2p6
rus12_sz20,2052,0,ens8,Pol,2p6
rus12_sz21,2052,0,ens8,Pol,2p6
rus12_sz22,2052,0,ens8,Pol,2p6
rus12_sz23,2052,0,ens8,Pol,2p6
rus12_sz18,2053,0,ens8,Pol,2p6
rus12_sz19,2053,0,ens8,Pol,2p6
rus12_sz20,2053,0,ens8,Pol,2p6
rus12_sz21,2053,0,ens8,Pol,2p6
rus12_sz22,2053,0,ens8,Pol,2p6
rus12_sz23,2053,0,ens8,Pol,2p6
rus12_sz18,2054,0,ens8,Pol,2p6
rus12_sz19,2054,0,ens8,Pol,2p6
rus12_sz20,2054,0,ens8,Pol,2p6
rus12_sz21,2054,0,ens8,Pol,2p6
rus12_sz22,2054,0,ens8,Pol,2p6
rus12_sz23,2054,0,ens8,Pol,2p6
rus12_sz18,2055,0,ens8,Pol,2p6
rus12_sz19,2055,0,ens8,Pol,2p6
rus12_sz20,2055,0,ens8,Pol,2p6
rus12_sz21,2055,0,ens8,Pol,2p6
rus12_sz22,2055,0,ens8,Pol,2p6
rus12_sz23,2055,0,ens8,Pol,2p6
rus12_sz18,2056,0,ens8,Pol,2p6
rus12_sz19,2056,0,ens8,Pol,2p6
rus12_sz20,2056,0,ens8,Pol,2p6
rus12_sz21,2056,0,ens8,Pol,2p6
rus12_sz22,2056,0,ens8,Pol,2p6
rus12_sz23,2056,0,ens8,Pol,2p6
rus12_sz18,2057,0,ens8,Pol,2p6
rus12_sz19,2057,0,ens8,Pol,2p6
rus12_sz20,2057,0,ens8,Pol,2p6
rus12_sz21,2057,0,ens8,Pol,2p6
rus12_sz22,2057,0,ens8,Pol,2p6
rus12_sz23,2057,0,ens8,Pol,2p6
rus12_sz18,2058,0,ens8,Pol,2p6
rus12_sz19,2058,0,ens8,Pol,2p6
rus12_sz20,2058,0,ens8,Pol,2p6
rus12_sz21,2058,0,ens8,Pol,2p6
rus12_sz22,2058,0,ens8,Pol,2p6
rus12_sz23,2058,0,ens8,Pol,2p6
rus12_sz18,2059,0,ens8,Pol,2p6
rus12_sz19,2059,0,ens8,Pol,2p6
rus12_sz20,2059,0,ens8,Pol,2p6
rus12_sz21,2059,0,ens8,Pol,2p6
rus12_sz22,2059,0,ens8,Pol,2p6
rus12_sz23,2059,0,ens8,Pol,2p6
rus12_sz18,2060,0,ens8,Pol,2p6
rus12_sz19,2060,0,ens8,Pol,2p6
rus12_sz20,2060,0,ens8,Pol,2p6
rus12_sz21,2060,0,ens8,Pol,2p6
rus12_sz22,2060,0,ens8,Pol,2p6
rus12_sz23,2060,0,ens8,Pol,2p6
rus12_sz18,2061,0,ens8,Pol,2p6
rus12_sz19,2061,0,ens8,Pol,2p6
rus12_sz20,2061,0,ens8,Pol,2p6
rus12_sz21,2061,0,ens8,Pol,2p6
rus12_sz22,2061,0,ens8,Pol,2p6
rus12_sz23,2061,0,ens8,Pol,2p6
rus12_sz18,2062,0,ens8,Pol,2p6
rus12_sz19,2062,0,ens8,Pol,2p6
rus12_sz20,2062,0,ens8,Pol,2p6
rus12_sz21,2062,0,ens8,Pol,2p6
rus12_sz22,2062,0,ens8,Pol,2p6
rus12_sz23,2062,0,ens8,Pol,2p6
rus12_sz18,2063,0,ens8,Pol,2p6
rus12_sz19,2063,0,ens8,Pol,2p6
rus12_sz20,2063,0,ens8,Pol,2p6
rus12_sz21,2063,0,ens8,Pol,2p6
rus12_sz22,2063,0,ens8,Pol,2p6
rus12_sz23,2063,0,ens8,Pol,2p6
rus12_sz18,2064,0,ens8,Pol,2p6
rus12_sz19,2064,0,ens8,Pol,2p6
rus12_sz20,2064,0,ens8,Pol,2p6
rus12_sz21,2064,0,ens8,Pol,2p6
rus12_sz22,2064,0,ens8,Pol,2p6
rus12_sz23,2064,0,ens8,Pol,2p6
rus12_sz18,2065,0,ens8,Pol,2p6
rus12_sz19,2065,0,ens8,Pol,2p6
rus12_sz20,2065,0,ens8,Pol,2p6
rus12_sz21,2065,0,ens8,Pol,2p6
rus12_sz22,2065,0,ens8,Pol,2p6
rus12_sz23,2065,0,ens8,Pol,2p6
rus12_sz18,2066,0,ens8,Pol,2p6
rus12_sz19,2066,0,ens8,Pol,2p6
rus12_sz20,2066,0,ens8,Pol,2p6
rus12_sz21,2066,0,ens8,Pol,2p6
rus12_sz22,2066,0,ens8,Pol,2p6
rus12_sz23,2066,0,ens8,Pol,2p6
rus12_sz18,2067,0,ens8,Pol,2p6
rus12_sz19,2067,0,ens8,Pol,2p6
rus12_sz20,2067,0,ens8,Pol,2p6
rus12_sz21,2067,0,ens8,Pol,2p6
rus12_sz22,2067,0,ens8,Pol,2p6
rus12_sz23,2067,0,ens8,Pol,2p6
rus12_sz18,2068,0,ens8,Pol,2p6
rus12_sz19,2068,0,ens8,Pol,2p6
rus12_sz20,2068,0,ens8,Pol,2p6
rus12_sz21,2068,0,ens8,Pol,2p6
rus12_sz22,2068,0,ens8,Pol,2p6
rus12_sz23,2068,0,ens8,Pol,2p6
rus12_sz18,2069,0,ens8,Pol,2p6
rus12_sz19,2069,0,ens8,Pol,2p6
rus12_sz20,2069,0,ens8,Pol,2p6
rus12_sz21,2069,0,ens8,Pol,2p6
rus12_sz22,2069,0,ens8,Pol,2p6
rus12_sz23,2069,0,ens8,Pol,2p6
rus12_sz18,2070,0,ens8,Pol,2p6
rus12_sz19,2070,0,ens8,Pol,2p6
rus12_sz20,2070,0,ens8,Pol,2p6
rus12_sz21,2070,0,ens8,Pol,2p6
rus12_sz22,2070,0,ens8,Pol,2p6
rus12_sz23,2070,0,ens8,Pol,2p6
rus12_sz18,2071,0,ens8,Pol,2p6
rus12_sz19,2071,0,ens8,Pol,2p6
rus12_sz20,2071,0,ens8,Pol,2p6
rus12_sz21,2071,0,ens8,Pol,2p6
rus12_sz22,2071,0,ens8,Pol,2p6
rus12_sz23,2071,0,ens8,Pol,2p6
rus12_sz18,2072,0,ens8,Pol,2p6
rus12_sz19,2072,0,ens8,Pol,2p6
rus12_sz20,2072,0,ens8,Pol,2p6
rus12_sz21,2072,0,ens8,Pol,2p6
rus12_sz22,2072,0,ens8,Pol,2p6
rus12_sz23,2072,0,ens8,Pol,2p6
rus12_sz18,2073,0,ens8,Pol,2p6
rus12_sz19,2073,0,ens8,Pol,2p6
rus12_sz20,2073,0,ens8,Pol,2p6
rus12_sz21,2073,0,ens8,Pol,2p6
rus12_sz22,2073,0,ens8,Pol,2p6
rus12_sz23,2073,0,ens8,Pol,2p6
rus12_sz18,2074,0,ens8,Pol,2p6
rus12_sz19,2074,0,ens8,Pol,2p6
rus12_sz20,2074,0,ens8,Pol,2p6
rus12_sz21,2074,0,ens8,Pol,2p6
rus12_sz22,2074,0,ens8,Pol,2p6
rus12_sz23,2074,0,ens8,Pol,2p6
rus12_sz18,2075,0,ens8,Pol,2p6
rus12_sz19,2075,0,ens8,Pol,2p6
rus12_sz20,2075,0,ens8,Pol,2p6
rus12_sz21,2075,0,ens8,Pol,2p6
rus12_sz22,2075,0,ens8,Pol,2p6
rus12_sz23,2075,0,ens8,Pol,2p6
rus12_sz18,2076,0,ens8,Pol,2p6
rus12_sz19,2076,0,ens8,Pol,2p6
rus12_sz20,2076,0,ens8,Pol,2p6
rus12_sz21,2076,0,ens8,Pol,2p6
rus12_sz22,2076,0,ens8,Pol,2p6
rus12_sz23,2076,0,ens8,Pol,2p6
rus12_sz18,2077,0,ens8,Pol,2p6
rus12_sz19,2077,0,ens8,Pol,2p6
rus12_sz20,2077,0,ens8,Pol,2p6
rus12_sz21,2077,0,ens8,Pol,2p6
rus12_sz22,2077,0,ens8,Pol,2p6
rus12_sz23,2077,0,ens8,Pol,2p6
rus12_sz18,2078,0,ens8,Pol,2p6
rus12_sz19,2078,0,ens8,Pol,2p6
rus12_sz20,2078,0,ens8,Pol,2p6
rus12_sz21,2078,0,ens8,Pol,2p6
rus12_sz22,2078,0,ens8,Pol,2p6
rus12_sz23,2078,0,ens8,Pol,2p6
rus12_sz18,2079,0,ens8,Pol,2p6
rus12_sz19,2079,0,ens8,Pol,2p6
rus12_sz20,2079,0,ens8,Pol,2p6
rus12_sz21,2079,0,ens8,Pol,2p6
rus12_sz22,2079,0,ens8,Pol,2p6
rus12_sz23,2079,0,ens8,Pol,2p6
rus12_sz18,2080,0,ens8,Pol,2p6
rus12_sz19,2080,0,ens8,Pol,2p6
rus12_sz20,2080,0,ens8,Pol,2p6
rus12_sz21,2080,0,ens8,Pol,2p6
rus12_sz22,2080,0,ens8,Pol,2p6
rus12_sz23,2080,0,ens8,Pol,2p6
rus12_sz18,2081,0,ens8,Pol,2p6
rus12_sz19,2081,0,ens8,Pol,2p6
rus12_sz20,2081,0,ens8,Pol,2p6
rus12_sz21,2081,0,ens8,Pol,2p6
rus12_sz22,2081,0,ens8,Pol,2p6
rus12_sz23,2081,0,ens8,Pol,2p6
rus12_sz18,2082,0,ens8,Pol,2p6
rus12_sz19,2082,0,ens8,Pol,2p6
rus12_sz20,2082,0,ens8,Pol,2p6
rus12_sz21,2082,0,ens8,Pol,2p6
rus12_sz22,2082,0,ens8,Pol,2p6
rus12_sz23,2082,0,ens8,Pol,2p6
rus12_sz18,2083,0,ens8,Pol,2p6
rus12_sz19,2083,0,ens8,Pol,2p6
rus12_sz20,2083,0,ens8,Pol,2p6
rus12_sz21,2083,0,ens8,Pol,2p6
rus12_sz22,2083,0,ens8,Pol,2p6
rus12_sz23,2083,0,ens8,Pol,2p6
rus12_sz18,2084,0,ens8,Pol,2p6
rus12_sz19,2084,0,ens8,Pol,2p6
rus12_sz20,2084,0,ens8,Pol,2p6
rus12_sz21,2084,0,ens8,Pol,2p6
rus12_sz22,2084,0,ens8,Pol,2p6
rus12_sz23,2084,0,ens8,Pol,2p6
rus12_sz18,2085,0,ens8,Pol,2p6
rus12_sz19,2085,0,ens8,Pol,2p6
rus12_sz20,2085,0,ens8,Pol,2p6
rus12_sz21,2085,0,ens8,Pol,2p6
rus12_sz22,2085,0,ens8,Pol,2p6
rus12_sz23,2085,0,ens8,Pol,2p6
rus12_sz18,2086,0.08675604913489762,ens8,Pol,2p6
rus12_sz19,2086,0.2767933570415176,ens8,Pol,2p6
rus12_sz20,2086,0.2767933570415176,ens8,Pol,2p6
rus12_sz21,2086,0.2767933570415176,ens8,Pol,2p6
rus12_sz22,2086,0.2767933570415176,ens8,Pol,2p6
rus12_sz23,2086,0.009278757993149403,ens8,Pol,2p6
rus12_sz18,2087,0.17351209826979525,ens8,Pol,2p6
rus12_sz19,2087,0.5535867140830352,ens8,Pol,2p6
rus12_sz20,2087,0.5535867140830352,ens8,Pol,2p6
rus12_sz21,2087,0.5535867140830352,ens8,Pol,2p6
rus12_sz22,2087,0.5535867140830352,ens8,Pol,2p6
rus12_sz23,2087,0.018557515986298807,ens8,Pol,2p6
rus12_sz18,2088,0.2602681474046929,ens8,Pol,2p6
rus12_sz19,2088,0.8303800711245528,ens8,Pol,2p6
rus12_sz20,2088,0.8303800711245528,ens8,Pol,2p6
rus12_sz21,2088,0.8303800711245528,ens8,Pol,2p6
rus12_sz22,2088,0.8303800711245528,ens8,Pol,2p6
rus12_sz23,2088,0.027836273979448208,ens8,Pol,2p6
rus12_sz18,2089,0.3470241965395905,ens8,Pol,2p6
